transaction_id,date,product,region,channel,sales_rep,quantity,unit_price,revenue,cost,profit
TXN004939,2025-09-25,Product C,North America,Online,Rep_14,48,406.26,19500.48,12066.35,7434.13
TXN002968,2025-09-26,Product A,Middle East,Retail,Rep_11,7,196.38,1374.66,652.16,722.5
TXN003267,2025-09-26,Product A,North America,Direct Sales,Rep_10,36,391.18,14082.48,9043.04,5039.44
TXN002545,2025-09-26,Product A,Latin America,Retail,Rep_3,7,420.4,2942.8,1836.19,1106.61
TXN003460,2025-09-26,Product F,Latin America,Retail,Rep_15,2,195.9,391.8,188.44,203.36
TXN003955,2025-09-26,Product F,Europe,Direct Sales,Rep_9,28,475.93,13326.04,7287.52,6038.52
TXN001909,2025-09-26,Product B,Middle East,Direct Sales,Rep_6,1,290.28,290.28,172.13,118.15
TXN004737,2025-09-26,Product F,Middle East,Partner,Rep_10,41,171.19,7018.79,3109.69,3909.1
TXN003913,2025-09-26,Product D,Middle East,Partner,Rep_15,30,476.25,14287.5,7936.5,6351.0
TXN001740,2025-09-26,Product D,Europe,Retail,Rep_3,35,174.82,6118.7,3806.92,2311.78
TXN000821,2025-09-26,Product D,North America,Direct Sales,Rep_9,31,451.79,14005.49,7083.52,6921.97
TXN001541,2025-09-27,Product E,Europe,Direct Sales,Rep_11,17,404.76,6880.92,4554.74,2326.18
TXN002169,2025-09-27,Product A,Asia,Direct Sales,Rep_9,16,450.47,7207.52,3946.49,3261.03
TXN001568,2025-09-27,Product C,Latin America,Retail,Rep_11,24,70.2,1684.8,1124.07,560.73
TXN004140,2025-09-27,Product E,Asia,Partner,Rep_12,48,76.0,3648.0,1693.16,1954.84
TXN001758,2025-09-27,Product C,Middle East,Retail,Rep_1,23,123.45,2839.35,1220.43,1618.92
TXN000100,2025-09-27,Product F,North America,Partner,Rep_14,3,174.46,523.38,239.51,283.87
TXN001292,2025-09-27,Product D,Asia,Retail,Rep_1,8,418.1,3344.8,2127.54,1217.26
TXN000482,2025-09-28,Product B,North America,Retail,Rep_9,30,493.29,14798.7,8516.36,6282.34
TXN001076,2025-09-28,Product C,Latin America,Online,Rep_15,35,402.62,14091.7,8903.48,5188.22
TXN002580,2025-09-28,Product D,Middle East,Partner,Rep_9,39,158.85,6195.15,3925.61,2269.54
TXN002208,2025-09-29,Product A,Middle East,Direct Sales,Rep_14,20,210.28,4205.6,2847.32,1358.28
TXN003923,2025-09-29,Product C,Latin America,Partner,Rep_9,3,113.97,341.91,235.01,106.9
TXN001266,2025-09-29,Product B,Latin America,Online,Rep_15,36,409.66,14747.76,8837.66,5910.1
TXN002579,2025-09-29,Product C,Latin America,Online,Rep_1,30,130.57,3917.1,1940.93,1976.17
TXN003704,2025-09-29,Product D,North America,Direct Sales,Rep_1,4,397.24,1588.96,1063.43,525.53
TXN004967,2025-09-29,Product E,Europe,Direct Sales,Rep_11,43,76.87,3305.41,1529.48,1775.93
TXN000843,2025-09-30,Product A,Middle East,Online,Rep_5,33,391.53,12920.49,8086.02,4834.47
TXN001849,2025-09-30,Product C,Europe,Retail,Rep_8,32,440.41,14093.12,7022.45,7070.67
TXN002977,2025-09-30,Product F,Middle East,Online,Rep_10,19,331.23,6293.37,3298.49,2994.88
TXN001729,2025-09-30,Product D,Asia,Retail,Rep_10,44,245.31,10793.64,5768.29,5025.35
TXN001671,2025-09-30,Product D,Asia,Online,Rep_15,13,435.32,5659.16,3075.98,2583.18
TXN001636,2025-09-30,Product F,Europe,Online,Rep_3,45,455.53,20498.85,12321.98,8176.87
TXN003483,2025-09-30,Product E,Europe,Partner,Rep_14,26,116.64,3032.64,1950.75,1081.89
TXN001393,2025-09-30,Product C,Latin America,Online,Rep_5,7,498.81,3491.67,2296.31,1195.36
TXN000550,2025-10-01,Product A,Middle East,Partner,Rep_15,10,268.53,2685.3,1258.55,1426.75
TXN000154,2025-10-01,Product E,Europe,Direct Sales,Rep_12,23,352.51,8107.73,4156.96,3950.77
TXN003755,2025-10-01,Product E,North America,Partner,Rep_15,19,92.31,1753.89,991.46,762.43
TXN000904,2025-10-01,Product A,Latin America,Online,Rep_12,16,426.88,6830.08,3659.89,3170.19
TXN004213,2025-10-01,Product C,Europe,Retail,Rep_11,3,491.93,1475.79,812.94,662.85
TXN003766,2025-10-01,Product A,Europe,Direct Sales,Rep_9,1,151.03,151.03,80.63,70.4
TXN001639,2025-10-01,Product C,Middle East,Partner,Rep_9,12,254.73,3056.76,2064.32,992.44
TXN000387,2025-10-01,Product B,Latin America,Online,Rep_8,36,387.35,13944.6,9363.56,4581.04
TXN001914,2025-10-02,Product E,Asia,Direct Sales,Rep_9,35,399.81,13993.35,6951.97,7041.38
TXN002348,2025-10-02,Product F,Asia,Online,Rep_15,13,155.01,2015.13,1342.18,672.95
TXN001291,2025-10-02,Product D,North America,Retail,Rep_13,44,323.19,14220.36,6527.72,7692.64
TXN002714,2025-10-02,Product A,North America,Retail,Rep_1,22,489.67,10772.74,6885.06,3887.68
TXN000872,2025-10-02,Product E,Middle East,Direct Sales,Rep_13,4,456.44,1825.76,1191.52,634.24
TXN000880,2025-10-02,Product E,Asia,Retail,Rep_13,46,445.27,20482.42,13844.75,6637.67
TXN004274,2025-10-02,Product D,Middle East,Online,Rep_8,40,475.16,19006.4,11931.15,7075.25
TXN001445,2025-10-02,Product D,Latin America,Partner,Rep_8,5,231.94,1159.7,712.8,446.9
TXN001038,2025-10-02,Product A,North America,Partner,Rep_5,22,471.85,10380.7,6509.25,3871.45
TXN000679,2025-10-02,Product D,Asia,Partner,Rep_13,6,337.0,2022.0,1057.46,964.54
TXN002438,2025-10-02,Product F,Middle East,Retail,Rep_9,16,264.0,4224.0,2737.32,1486.68
TXN001726,2025-10-03,Product A,Europe,Direct Sales,Rep_4,36,328.84,11838.24,7591.02,4247.22
TXN001752,2025-10-03,Product A,Asia,Retail,Rep_2,17,332.54,5653.18,3224.43,2428.75
TXN001456,2025-10-03,Product C,Europe,Retail,Rep_15,47,295.52,13889.44,9145.94,4743.5
TXN003173,2025-10-03,Product E,Asia,Direct Sales,Rep_9,5,125.21,626.05,314.05,312.0
TXN003730,2025-10-04,Product B,Middle East,Online,Rep_11,45,450.31,20263.95,12675.7,7588.25
TXN004416,2025-10-04,Product C,Asia,Online,Rep_10,37,420.38,15554.06,8110.1,7443.96
TXN003588,2025-10-04,Product B,Middle East,Retail,Rep_1,32,172.6,5523.2,2906.18,2617.02
TXN003807,2025-10-04,Product F,Latin America,Online,Rep_14,24,201.57,4837.68,3235.04,1602.64
TXN004736,2025-10-04,Product A,Middle East,Retail,Rep_10,24,234.54,5628.96,2799.96,2829.0
TXN004127,2025-10-04,Product B,Middle East,Direct Sales,Rep_7,27,207.32,5597.64,3366.31,2231.33
TXN004617,2025-10-05,Product A,Middle East,Partner,Rep_11,4,335.08,1340.32,771.49,568.83
TXN003485,2025-10-05,Product A,Middle East,Online,Rep_6,45,470.66,21179.7,14008.26,7171.44
TXN003238,2025-10-05,Product C,Latin America,Partner,Rep_5,33,431.92,14253.36,9767.02,4486.34
TXN002878,2025-10-05,Product B,Middle East,Online,Rep_1,2,240.17,480.34,235.85,244.49
TXN001160,2025-10-05,Product E,Latin America,Online,Rep_6,23,401.03,9223.69,6012.37,3211.32
TXN003852,2025-10-05,Product E,Latin America,Retail,Rep_13,11,256.86,2825.46,1188.51,1636.95
TXN004462,2025-10-06,Product F,Latin America,Direct Sales,Rep_3,32,253.26,8104.32,4781.6,3322.72
TXN001906,2025-10-06,Product B,Middle East,Direct Sales,Rep_13,6,447.2,2683.2,1780.15,903.05
TXN002602,2025-10-06,Product D,Latin America,Online,Rep_14,49,146.02,7154.98,3715.71,3439.27
TXN000636,2025-10-07,Product E,Asia,Online,Rep_4,18,176.37,3174.66,1824.59,1350.07
TXN002227,2025-10-07,Product C,Europe,Partner,Rep_13,26,498.19,12952.94,6985.67,5967.27
TXN002184,2025-10-07,Product F,North America,Direct Sales,Rep_7,25,191.78,4794.5,2800.3,1994.2
TXN002908,2025-10-08,Product B,North America,Partner,Rep_8,9,125.55,1129.95,680.54,449.41
TXN001272,2025-10-08,Product C,North America,Online,Rep_3,32,440.22,14087.04,5723.13,8363.91
TXN002384,2025-10-08,Product F,Middle East,Online,Rep_4,37,64.82,2398.34,1540.32,858.02
TXN000976,2025-10-08,Product B,North America,Online,Rep_15,23,453.86,10438.78,4562.09,5876.69
TXN000673,2025-10-08,Product C,Middle East,Partner,Rep_12,4,385.21,1540.84,700.03,840.81
TXN004916,2025-10-08,Product D,North America,Partner,Rep_8,31,470.65,14590.15,9742.38,4847.77
TXN001885,2025-10-08,Product B,North America,Online,Rep_10,10,218.59,2185.9,1089.03,1096.87
TXN004670,2025-10-08,Product C,North America,Retail,Rep_15,14,444.15,6218.1,3205.44,3012.66
TXN003709,2025-10-09,Product E,Latin America,Partner,Rep_8,14,216.16,3026.24,2017.43,1008.81
TXN002828,2025-10-09,Product A,Europe,Retail,Rep_4,47,178.95,8410.65,3563.21,4847.44
TXN003179,2025-10-09,Product F,Latin America,Partner,Rep_3,49,146.88,7197.12,4226.31,2970.81
TXN003751,2025-10-09,Product E,Asia,Online,Rep_7,33,54.06,1783.98,1094.64,689.34
TXN003440,2025-10-09,Product C,Europe,Online,Rep_5,45,174.88,7869.6,5437.37,2432.23
TXN003060,2025-10-09,Product B,Latin America,Direct Sales,Rep_3,17,322.91,5489.47,3769.9,1719.57
TXN003618,2025-10-09,Product D,North America,Partner,Rep_8,7,151.77,1062.39,635.63,426.76
TXN002982,2025-10-09,Product B,Europe,Direct Sales,Rep_8,28,340.89,9544.92,4590.96,4953.96
TXN000838,2025-10-10,Product F,Latin America,Partner,Rep_5,30,299.61,8988.3,6233.84,2754.46
TXN002619,2025-10-10,Product B,North America,Online,Rep_11,22,112.17,2467.74,1564.98,902.76
TXN004785,2025-10-10,Product A,Middle East,Retail,Rep_2,10,318.83,3188.3,1919.87,1268.43
TXN004657,2025-10-10,Product E,Asia,Partner,Rep_7,40,247.31,9892.4,6530.96,3361.44
TXN001623,2025-10-11,Product E,Asia,Partner,Rep_8,38,416.13,15812.94,9186.41,6626.53
TXN003571,2025-10-11,Product A,Asia,Partner,Rep_3,48,296.12,14213.76,9862.94,4350.82
TXN004499,2025-10-11,Product F,Europe,Direct Sales,Rep_9,17,330.35,5615.95,2450.89,3165.06
TXN004079,2025-10-12,Product B,Latin America,Partner,Rep_10,21,328.39,6896.19,3820.23,3075.96
TXN003703,2025-10-12,Product D,Middle East,Retail,Rep_11,13,368.8,4794.4,2804.8,1989.6
TXN004080,2025-10-12,Product B,Middle East,Online,Rep_9,19,464.71,8829.49,4161.8,4667.69
TXN003777,2025-10-12,Product B,Latin America,Partner,Rep_4,30,93.25,2797.5,1125.63,1671.87
TXN001749,2025-10-12,Product A,Europe,Partner,Rep_15,40,93.7,3748.0,1941.93,1806.07
TXN002699,2025-10-12,Product F,North America,Retail,Rep_3,2,295.76,591.52,322.36,269.16
TXN002721,2025-10-12,Product C,Europe,Retail,Rep_1,14,269.67,3775.38,1550.62,2224.76
TXN001152,2025-10-13,Product B,Asia,Online,Rep_11,44,191.53,8427.32,3870.86,4556.46
TXN004619,2025-10-13,Product D,Latin America,Direct Sales,Rep_6,1,262.46,262.46,173.95,88.51
TXN001413,2025-10-13,Product B,Europe,Retail,Rep_9,31,378.43,11731.33,7565.81,4165.52
TXN004117,2025-10-13,Product C,Asia,Retail,Rep_13,17,96.3,1637.1,1115.59,521.51
TXN001571,2025-10-13,Product C,North America,Online,Rep_6,43,449.36,19322.48,9400.81,9921.67
TXN004849,2025-10-13,Product E,Middle East,Online,Rep_14,2,64.18,128.36,52.65,75.71
TXN002992,2025-10-13,Product A,North America,Retail,Rep_7,41,199.05,8161.05,4068.59,4092.46
TXN001850,2025-10-13,Product C,Latin America,Partner,Rep_9,42,277.39,11650.38,5738.77,5911.61
TXN000902,2025-10-13,Product C,North America,Online,Rep_12,34,223.93,7613.62,3790.6,3823.02
TXN002358,2025-10-13,Product B,Middle East,Direct Sales,Rep_7,25,125.58,3139.5,1632.07,1507.43
TXN002374,2025-10-13,Product A,Middle East,Direct Sales,Rep_13,18,99.01,1782.18,713.23,1068.95
TXN000385,2025-10-14,Product B,Middle East,Direct Sales,Rep_1,26,255.86,6652.36,3055.76,3596.6
TXN002030,2025-10-14,Product D,North America,Partner,Rep_4,44,176.8,7779.2,4402.92,3376.28
TXN001420,2025-10-14,Product A,Europe,Partner,Rep_15,3,54.95,164.85,78.28,86.57
TXN001695,2025-10-14,Product F,Middle East,Online,Rep_5,16,66.75,1068.0,625.49,442.51
TXN004926,2025-10-14,Product C,Middle East,Retail,Rep_4,49,171.17,8387.33,3432.69,4954.64
TXN002248,2025-10-15,Product D,Middle East,Partner,Rep_9,20,245.39,4907.8,2772.46,2135.34
TXN001712,2025-10-15,Product E,Middle East,Online,Rep_1,21,337.46,7086.66,3371.79,3714.87
TXN002126,2025-10-15,Product D,Latin America,Direct Sales,Rep_13,29,106.18,3079.22,1462.83,1616.39
TXN001733,2025-10-15,Product A,Asia,Partner,Rep_4,38,88.15,3349.7,1383.85,1965.85
TXN003301,2025-10-16,Product B,Middle East,Online,Rep_6,4,173.0,692.0,441.93,250.07
TXN004569,2025-10-16,Product C,Latin America,Retail,Rep_9,17,451.82,7680.94,4463.55,3217.39
TXN003849,2025-10-16,Product F,Asia,Partner,Rep_7,19,465.0,8835.0,5887.83,2947.17
TXN004992,2025-10-16,Product D,Latin America,Direct Sales,Rep_15,29,289.91,8407.39,4730.21,3677.18
TXN003716,2025-10-16,Product B,Latin America,Direct Sales,Rep_5,3,104.12,312.36,174.9,137.46
TXN004866,2025-10-16,Product C,North America,Direct Sales,Rep_15,30,413.48,12404.4,5990.2,6414.2
TXN003746,2025-10-16,Product A,Asia,Partner,Rep_11,33,365.53,12062.49,6674.92,5387.57
TXN002538,2025-10-16,Product B,North America,Direct Sales,Rep_9,38,205.42,7805.96,4928.13,2877.83
TXN003187,2025-10-16,Product B,Middle East,Partner,Rep_11,29,210.58,6106.82,2884.65,3222.17
TXN000703,2025-10-16,Product D,North America,Retail,Rep_10,32,279.44,8942.08,4474.09,4467.99
TXN004781,2025-10-16,Product B,Middle East,Direct Sales,Rep_6,13,254.48,3308.24,1718.91,1589.33
TXN003778,2025-10-17,Product E,North America,Online,Rep_12,33,440.84,14547.72,8302.99,6244.73
TXN001563,2025-10-17,Product F,North America,Retail,Rep_8,34,56.74,1929.16,1242.67,686.49
TXN004716,2025-10-17,Product F,North America,Retail,Rep_13,43,177.04,7612.72,4497.55,3115.17
TXN002621,2025-10-17,Product E,North America,Retail,Rep_2,19,466.03,8854.57,4059.98,4794.59
TXN004852,2025-10-17,Product D,Latin America,Retail,Rep_10,23,484.03,11132.69,5652.06,5480.63
TXN000152,2025-10-17,Product E,North America,Online,Rep_5,6,184.38,1106.28,622.64,483.64
TXN004623,2025-10-17,Product C,North America,Partner,Rep_14,49,388.17,19020.33,11436.89,7583.44
TXN004115,2025-10-18,Product F,Middle East,Partner,Rep_3,17,227.39,3865.63,2356.07,1509.56
TXN002288,2025-10-18,Product B,Asia,Direct Sales,Rep_2,15,55.46,831.9,429.4,402.5
TXN003550,2025-10-18,Product A,Latin America,Partner,Rep_5,19,190.98,3628.62,2528.83,1099.79
TXN002734,2025-10-18,Product D,North America,Direct Sales,Rep_7,19,214.94,4083.86,2252.0,1831.86
TXN003403,2025-10-18,Product D,Latin America,Partner,Rep_12,24,288.23,6917.52,3460.14,3457.38
TXN003088,2025-10-18,Product F,Middle East,Direct Sales,Rep_3,29,349.63,10139.27,6636.4,3502.87
TXN000799,2025-10-18,Product B,Middle East,Online,Rep_2,13,287.73,3740.49,1587.3,2153.19
TXN004648,2025-10-18,Product C,Asia,Online,Rep_13,38,79.42,3017.96,1270.15,1747.81
TXN002383,2025-10-19,Product E,North America,Retail,Rep_4,38,230.68,8765.84,5744.09,3021.75
TXN002801,2025-10-19,Product D,Asia,Retail,Rep_1,7,248.93,1742.51,767.55,974.96
TXN000947,2025-10-19,Product C,Latin America,Retail,Rep_2,42,113.9,4783.8,3189.84,1593.96
TXN002596,2025-10-20,Product F,Middle East,Direct Sales,Rep_9,35,475.17,16630.95,10937.45,5693.5
TXN003628,2025-10-20,Product B,Middle East,Partner,Rep_8,23,162.01,3726.23,2499.51,1226.72
TXN004507,2025-10-20,Product F,Europe,Partner,Rep_15,24,156.52,3756.48,2452.29,1304.19
TXN002975,2025-10-20,Product E,North America,Direct Sales,Rep_6,2,216.12,432.24,237.79,194.45
TXN004193,2025-10-20,Product D,Europe,Partner,Rep_15,26,338.89,8811.14,5802.21,3008.93
TXN001778,2025-10-20,Product E,Asia,Direct Sales,Rep_4,34,253.13,8606.42,5024.78,3581.64
TXN000501,2025-10-21,Product E,North America,Direct Sales,Rep_10,15,289.31,4339.65,2642.26,1697.39
TXN002475,2025-10-22,Product A,Europe,Partner,Rep_9,49,392.56,19235.44,11256.4,7979.04
TXN003998,2025-10-22,Product F,Europe,Direct Sales,Rep_8,29,385.54,11180.66,6281.4,4899.26
TXN003028,2025-10-22,Product C,Asia,Partner,Rep_2,5,80.87,404.35,228.65,175.7
TXN000810,2025-10-22,Product D,Europe,Direct Sales,Rep_1,36,492.73,17738.28,7339.95,10398.33
TXN001470,2025-10-22,Product E,North America,Direct Sales,Rep_9,4,460.62,1842.48,869.0,973.48
TXN000846,2025-10-22,Product D,Europe,Direct Sales,Rep_10,4,75.75,303.0,173.47,129.53
TXN001014,2025-10-23,Product F,Europe,Partner,Rep_5,9,465.43,4188.87,2351.87,1837.0
TXN000712,2025-10-23,Product F,Latin America,Online,Rep_8,27,77.37,2088.99,996.3,1092.69
TXN003538,2025-10-23,Product A,Latin America,Retail,Rep_4,36,494.82,17813.52,7730.06,10083.46
TXN003567,2025-10-23,Product E,Middle East,Online,Rep_1,20,478.97,9579.4,6072.6,3506.8
TXN003086,2025-10-23,Product A,Asia,Online,Rep_3,25,309.28,7732.0,4669.15,3062.85
TXN000337,2025-10-23,Product A,Asia,Retail,Rep_12,33,448.2,14790.6,6621.33,8169.27
TXN004520,2025-10-23,Product E,Latin America,Retail,Rep_14,42,312.96,13144.32,6449.22,6695.1
TXN000129,2025-10-23,Product F,North America,Partner,Rep_14,46,490.13,22545.98,12989.6,9556.38
TXN002779,2025-10-23,Product A,Asia,Retail,Rep_14,15,453.9,6808.5,2950.2,3858.3
TXN000542,2025-10-24,Product B,Middle East,Partner,Rep_7,42,242.16,10170.72,6213.34,3957.38
TXN001362,2025-10-24,Product D,Asia,Retail,Rep_10,19,191.64,3641.16,1627.18,2013.98
TXN002270,2025-10-24,Product F,Asia,Direct Sales,Rep_13,35,295.34,10336.9,4164.2,6172.7
TXN004510,2025-10-24,Product E,Asia,Direct Sales,Rep_1,24,359.59,8630.16,3456.1,5174.06
TXN001260,2025-10-24,Product A,Europe,Partner,Rep_2,45,81.65,3674.25,2073.4,1600.85
TXN003975,2025-10-24,Product F,Asia,Retail,Rep_15,30,359.51,10785.3,5618.24,5167.06
TXN002804,2025-10-24,Product F,Latin America,Direct Sales,Rep_8,23,475.23,10930.29,7081.98,3848.31
TXN000950,2025-10-24,Product D,Asia,Retail,Rep_8,10,344.41,3444.1,1609.14,1834.96
TXN001866,2025-10-25,Product C,North America,Partner,Rep_9,10,322.35,3223.5,1699.01,1524.49
TXN004459,2025-10-25,Product C,Latin America,Retail,Rep_11,23,372.81,8574.63,4073.16,4501.47
TXN003407,2025-10-25,Product B,Middle East,Direct Sales,Rep_6,22,310.14,6823.08,4466.88,2356.2
TXN003556,2025-10-25,Product D,Middle East,Retail,Rep_2,46,441.25,20297.5,12622.8,7674.7
TXN003236,2025-10-25,Product A,Middle East,Partner,Rep_13,31,102.43,3175.33,1274.5,1900.83
TXN004445,2025-10-25,Product B,Europe,Partner,Rep_7,38,72.92,2770.96,1479.93,1291.03
TXN003558,2025-10-25,Product C,Latin America,Partner,Rep_2,6,269.58,1617.48,734.4,883.08
TXN004808,2025-10-26,Product E,Middle East,Online,Rep_2,15,71.59,1073.85,563.96,509.89
TXN003180,2025-10-26,Product C,North America,Retail,Rep_13,3,497.13,1491.39,764.08,727.31
TXN002548,2025-10-26,Product E,Middle East,Partner,Rep_13,17,336.95,5728.15,2453.05,3275.1
TXN004423,2025-10-26,Product E,Latin America,Partner,Rep_14,15,363.09,5446.35,3405.92,2040.43
TXN001102,2025-10-26,Product C,Middle East,Direct Sales,Rep_5,33,439.16,14492.28,9526.77,4965.51
TXN003081,2025-10-26,Product C,Asia,Direct Sales,Rep_7,48,485.24,23291.52,14496.02,8795.5
TXN001068,2025-10-26,Product A,Asia,Direct Sales,Rep_15,43,421.02,18103.86,12419.96,5683.9
TXN000984,2025-10-26,Product F,Asia,Partner,Rep_12,12,276.38,3316.56,2018.16,1298.4
TXN002307,2025-10-26,Product B,Asia,Partner,Rep_12,33,338.02,11154.66,5054.09,6100.57
TXN001002,2025-10-26,Product F,Europe,Partner,Rep_4,23,247.55,5693.65,3890.22,1803.43
TXN004126,2025-10-27,Product D,Europe,Partner,Rep_11,13,151.68,1971.84,1139.78,832.06
TXN003242,2025-10-27,Product F,Middle East,Online,Rep_14,11,406.77,4474.47,3051.48,1422.99
TXN003300,2025-10-27,Product B,Europe,Online,Rep_9,33,153.02,5049.66,2495.6,2554.06
TXN000767,2025-10-27,Product F,Latin America,Retail,Rep_14,14,69.06,966.84,599.2,367.64
TXN000476,2025-10-27,Product B,Europe,Partner,Rep_8,31,157.18,4872.58,2799.09,2073.49
TXN003068,2025-10-27,Product E,Asia,Partner,Rep_3,3,158.85,476.55,281.49,195.06
TXN001630,2025-10-27,Product C,Asia,Direct Sales,Rep_7,19,228.68,4344.92,2559.91,1785.01
TXN000256,2025-10-27,Product D,North America,Online,Rep_12,37,449.45,16629.65,8479.33,8150.32
TXN001907,2025-10-28,Product F,North America,Partner,Rep_10,30,418.93,12567.9,7050.4,5517.5
TXN004051,2025-10-28,Product E,Latin America,Retail,Rep_11,46,226.96,10440.16,5025.73,5414.43
TXN002419,2025-10-28,Product A,Latin America,Direct Sales,Rep_14,23,336.34,7735.82,3852.65,3883.17
TXN001293,2025-10-28,Product A,Latin America,Partner,Rep_14,26,92.12,2395.12,1123.74,1271.38
TXN001788,2025-10-29,Product B,Middle East,Online,Rep_15,8,131.46,1051.68,650.05,401.63
TXN003717,2025-10-29,Product B,Middle East,Online,Rep_8,29,82.04,2379.16,1660.94,718.22
TXN001919,2025-10-29,Product D,Asia,Direct Sales,Rep_14,5,151.11,755.55,346.37,409.18
TXN003237,2025-10-29,Product B,Latin America,Retail,Rep_6,31,465.72,14437.32,6442.9,7994.42
TXN001824,2025-10-29,Product A,Asia,Partner,Rep_5,41,69.66,2856.06,1287.93,1568.13
TXN004323,2025-10-29,Product B,North America,Direct Sales,Rep_14,23,417.7,9607.1,4910.19,4696.91
TXN004061,2025-10-29,Product A,Middle East,Direct Sales,Rep_13,30,238.58,7157.4,3581.94,3575.46
TXN002929,2025-10-30,Product C,Asia,Online,Rep_1,47,72.48,3406.56,1903.02,1503.54
TXN001057,2025-10-30,Product C,Latin America,Partner,Rep_3,47,169.43,7963.21,4175.27,3787.94
TXN003432,2025-10-30,Product B,Asia,Retail,Rep_6,26,287.32,7470.32,3994.51,3475.81
TXN002482,2025-10-30,Product D,Latin America,Online,Rep_5,6,207.68,1246.08,726.07,520.01
TXN000921,2025-10-30,Product A,North America,Partner,Rep_1,17,51.55,876.35,373.2,503.15
TXN002231,2025-10-30,Product B,Middle East,Partner,Rep_12,33,369.41,12190.53,8200.4,3990.13
TXN002219,2025-10-30,Product E,Latin America,Partner,Rep_10,45,200.64,9028.8,5078.79,3950.01
TXN002955,2025-10-30,Product B,Middle East,Direct Sales,Rep_12,5,190.38,951.9,521.57,430.33
TXN000140,2025-10-30,Product F,Latin America,Retail,Rep_12,45,176.72,7952.4,3682.76,4269.64
TXN002484,2025-10-30,Product D,Europe,Retail,Rep_5,31,217.13,6731.03,3000.51,3730.52
TXN004219,2025-10-31,Product A,Asia,Direct Sales,Rep_7,1,354.17,354.17,179.59,174.58
TXN003225,2025-10-31,Product E,Latin America,Partner,Rep_8,47,293.7,13803.9,7824.39,5979.51
TXN003809,2025-10-31,Product D,North America,Direct Sales,Rep_12,13,376.74,4897.62,2810.33,2087.29
TXN000510,2025-11-01,Product E,Europe,Partner,Rep_5,39,229.61,8954.79,4298.9,4655.89
TXN000077,2025-11-01,Product F,North America,Partner,Rep_1,10,265.42,2654.2,1528.34,1125.86
TXN001966,2025-11-01,Product C,North America,Direct Sales,Rep_3,18,313.65,5645.7,2954.97,2690.73
TXN000166,2025-11-01,Product A,Europe,Direct Sales,Rep_14,3,306.3,918.9,543.92,374.98
TXN002821,2025-11-01,Product F,Middle East,Online,Rep_7,49,174.26,8538.74,3599.01,4939.73
TXN000661,2025-11-01,Product D,Asia,Partner,Rep_2,15,204.16,3062.4,1542.66,1519.74
TXN003250,2025-11-02,Product D,Europe,Retail,Rep_14,28,417.99,11703.72,6962.46,4741.26
TXN001610,2025-11-02,Product E,Europe,Partner,Rep_3,35,61.44,2150.4,1396.53,753.87
TXN001621,2025-11-02,Product C,Asia,Retail,Rep_9,21,270.71,5684.91,2503.27,3181.64
TXN000161,2025-11-02,Product D,Asia,Direct Sales,Rep_8,12,345.2,4142.4,2381.15,1761.25
TXN003392,2025-11-02,Product F,Latin America,Partner,Rep_4,5,78.61,393.05,273.72,119.33
TXN004668,2025-11-02,Product D,Middle East,Online,Rep_2,19,416.05,7904.95,3234.46,4670.49
TXN003765,2025-11-03,Product F,Latin America,Online,Rep_6,22,405.58,8922.76,5989.25,2933.51
TXN003482,2025-11-03,Product F,North America,Direct Sales,Rep_12,40,211.52,8460.8,3773.07,4687.73
TXN001751,2025-11-03,Product A,Middle East,Retail,Rep_11,43,156.57,6732.51,4421.42,2311.09
TXN003898,2025-11-03,Product D,North America,Online,Rep_8,22,72.77,1600.94,645.37,955.57
TXN001336,2025-11-03,Product D,North America,Partner,Rep_8,12,133.15,1597.8,870.1,727.7
TXN003080,2025-11-03,Product F,Latin America,Direct Sales,Rep_6,9,354.84,3193.56,2079.87,1113.69
TXN004540,2025-11-03,Product A,Asia,Retail,Rep_13,37,426.43,15777.91,8279.19,7498.72
TXN003249,2025-11-03,Product D,Latin America,Partner,Rep_1,36,475.95,17134.2,9433.93,7700.27
TXN000711,2025-11-03,Product B,Latin America,Online,Rep_1,39,276.49,10783.11,5773.25,5009.86
TXN004066,2025-11-03,Product F,Latin America,Online,Rep_8,49,405.37,19863.13,12626.07,7237.06
TXN003472,2025-11-04,Product B,Europe,Direct Sales,Rep_5,41,91.3,3743.3,2376.74,1366.56
TXN000979,2025-11-04,Product F,Middle East,Direct Sales,Rep_10,29,495.71,14375.59,6538.18,7837.41
TXN002951,2025-11-04,Product E,Europe,Online,Rep_11,33,498.71,16457.43,10445.63,6011.8
TXN003881,2025-11-04,Product D,Asia,Retail,Rep_2,24,137.04,3288.96,2056.75,1232.21
TXN002162,2025-11-04,Product E,Middle East,Direct Sales,Rep_2,7,381.07,2667.49,1823.71,843.78
TXN002760,2025-11-04,Product B,North America,Partner,Rep_8,8,122.31,978.48,555.24,423.24
TXN004574,2025-11-04,Product C,Asia,Online,Rep_10,28,51.56,1443.68,1004.49,439.19
TXN003172,2025-11-04,Product A,Latin America,Retail,Rep_13,13,393.56,5116.28,2271.06,2845.22
TXN003364,2025-11-04,Product B,Europe,Retail,Rep_11,16,398.36,6373.76,3979.94,2393.82
TXN004264,2025-11-04,Product D,Asia,Partner,Rep_3,22,116.45,2561.9,1719.13,842.77
TXN004354,2025-11-05,Product D,North America,Retail,Rep_8,44,421.72,18555.68,8401.72,10153.96
